Model,DPO2024B
Firmware Version,1.52

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.002,
Sample Interval,1.6e-07,
Filter Frequency,2e+08,
Record Length,125000,
Gating,41.799200% to 58.00%,
Probe Attenuation,1,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,0.1,
Label,,
TIME,CH1,CH1 Peak Detect
-2.30880e-03,0.074,0.078
-2.30864e-03,0.078,0.07
-2.30848e-03,0.074,0.078
-2.30832e-03,0.074,0.07
-2.30816e-03,0.074,0.078
-2.30800e-03,0.074,0.07
-2.30784e-03,0.074,0.078
-2.30768e-03,0.074,0.07
-2.30752e-03,0.074,0.078
-2.30736e-03,0.074,0.07
-2.30720e-03,0.074,0.078
-2.30704e-03,0.074,0.07
-2.30688e-03,0.074,0.078
-2.30672e-03,0.074,0.07
-2.30656e-03,0.074,0.078
-2.30640e-03,0.074,0.07
-2.30624e-03,0.07,0.078
-2.30608e-03,0.074,0.07
-2.30592e-03,0.074,0.078
-2.30576e-03,0.074,0.07
-2.30560e-03,0.074,0.078
-2.30544e-03,0.074,0.07
-2.30528e-03,0.074,0.082
-2.30512e-03,0.074,0.074
-2.30496e-03,0.078,0.082
-2.30480e-03,0.074,0.074
-2.30464e-03,0.074,0.082
-2.30448e-03,0.074,0.07
-2.30432e-03,0.074,0.082
-2.30416e-03,0.07,0.07
-2.30400e-03,0.074,0.082
-2.30384e-03,0.074,0.07
-2.30368e-03,0.074,0.078
-2.30352e-03,0.074,0.07
-2.30336e-03,0.074,0.078
-2.30320e-03,0.074,0.07
-2.30304e-03,0.074,0.078
-2.30288e-03,0.07,0.07
-2.30272e-03,0.074,0.078
-2.30256e-03,0.074,0.07
-2.30240e-03,0.074,0.078
-2.30224e-03,0.074,0.07
-2.30208e-03,0.074,0.078
-2.30192e-03,0.074,0.07
-2.30176e-03,0.074,0.078
-2.30160e-03,0.074,0.07
-2.30144e-03,0.074,0.082
-2.30128e-03,0.074,0.074
-2.30112e-03,0.078,0.082
-2.30096e-03,0.074,0.074
-2.30080e-03,0.074,0.082
-2.30064e-03,0.074,0.07
-2.30048e-03,0.074,0.082
-2.30032e-03,0.074,0.07
-2.30016e-03,0.074,0.082
-2.30000e-03,0.07,0.07
-2.29984e-03,0.074,0.078
-2.29968e-03,0.074,0.07
-2.29952e-03,0.074,0.078
-2.29936e-03,0.074,0.07
-2.29920e-03,0.074,0.082
-2.29904e-03,0.078,0.074
-2.29888e-03,0.074,0.082
-2.29872e-03,0.074,0.074
-2.29856e-03,0.074,0.082
-2.29840e-03,0.074,0.07
-2.29824e-03,0.074,0.082
-2.29808e-03,0.07,0.07
-2.29792e-03,0.07,0.078
-2.29776e-03,0.07,0.07
-2.29760e-03,0.07,0.078
-2.29744e-03,0.074,0.066
-2.29728e-03,0.074,0.074
-2.29712e-03,0.07,0.07
-2.29696e-03,0.07,0.078
-2.29680e-03,0.074,0.07
-2.29664e-03,0.074,0.078
-2.29648e-03,0.074,0.07
-2.29632e-03,0.074,0.078
-2.29616e-03,0.074,0.07
-2.29600e-03,0.074,0.078
-2.29584e-03,0.07,0.07
-2.29568e-03,0.07,0.078
-2.29552e-03,0.074,0.07
-2.29536e-03,0.074,0.078
-2.29520e-03,0.074,0.07
-2.29504e-03,0.078,0.078
-2.29488e-03,0.078,0.07
-2.29472e-03,0.074,0.082
-2.29456e-03,0.074,0.074
-2.29440e-03,0.074,0.082
-2.29424e-03,0.074,0.07
-2.29408e-03,0.07,0.082
-2.29392e-03,0.074,0.07
-2.29376e-03,0.074,0.082
-2.29360e-03,0.074,0.07
-2.29344e-03,0.074,0.078
-2.29328e-03,0.074,0.07
-2.29312e-03,0.074,0.078
-2.29296e-03,0.074,0.07
-2.29280e-03,0.078,0.082
-2.29264e-03,0.074,0.074
-2.29248e-03,0.074,0.082
-2.29232e-03,0.074,0.074
-2.29216e-03,0.074,0.082
-2.29200e-03,0.074,0.07
-2.29184e-03,0.074,0.078
-2.29168e-03,0.074,0.07
-2.29152e-03,0.074,0.078
-2.29136e-03,0.074,0.066
-2.29120e-03,0.074,0.078
-2.29104e-03,0.074,0.07
-2.29088e-03,0.074,0.078
-2.29072e-03,0.074,0.07
-2.29056e-03,0.074,0.078
-2.29040e-03,0.07,0.07
-2.29024e-03,0.074,0.078
-2.29008e-03,0.074,0.07
-2.28992e-03,0.074,0.078
-2.28976e-03,0.074,0.07
-2.28960e-03,0.074,0.078
-2.28944e-03,0.07,0.07
-2.28928e-03,0.07,0.078
-2.28912e-03,0.07,0.066
-2.28896e-03,0.074,0.078
-2.28880e-03,0.07,0.07
-2.28864e-03,0.074,0.078
-2.28848e-03,0.07,0.07
-2.28832e-03,0.074,0.078
-2.28816e-03,0.074,0.07
-2.28800e-03,0.074,0.078
-2.28784e-03,0.074,0.07
-2.28768e-03,0.074,0.078
-2.28752e-03,0.074,0.074
-2.28736e-03,0.074,0.082
-2.28720e-03,0.074,0.07
-2.28704e-03,0.074,0.078
-2.28688e-03,0.074,0.07
-2.28672e-03,0.07,0.078
-2.28656e-03,0.074,0.07
-2.28640e-03,0.074,0.082
-2.28624e-03,0.074,0.07
-2.28608e-03,0.074,0.078
-2.28592e-03,0.078,0.07
-2.28576e-03,0.07,0.078
-2.28560e-03,0.074,0.07
-2.28544e-03,0.074,0.078
-2.28528e-03,0.074,0.07
-2.28512e-03,0.074,0.078
-2.28496e-03,0.074,0.07
-2.28480e-03,0.074,0.078
-2.28464e-03,0.078,0.07
-2.28448e-03,0.074,0.082
-2.28432e-03,0.074,0.07
-2.28416e-03,0.078,0.082
-2.28400e-03,0.074,0.07
-2.28384e-03,0.074,0.078
-2.28368e-03,0.074,0.07
-2.28352e-03,0.07,0.078
-2.28336e-03,0.074,0.07
-2.28320e-03,0.074,0.078
-2.28304e-03,0.074,0.07
-2.28288e-03,0.074,0.078
-2.28272e-03,0.074,0.07
-2.28256e-03,0.074,0.078
-2.28240e-03,0.074,0.07
-2.28224e-03,0.074,0.082
-2.28208e-03,0.074,0.074
-2.28192e-03,0.078,0.082
-2.28176e-03,0.074,0.074
-2.28160e-03,0.074,0.082
-2.28144e-03,0.074,0.074
-2.28128e-03,0.074,0.082
-2.28112e-03,0.074,0.07
-2.28096e-03,0.074,0.082
-2.28080e-03,0.078,0.07
-2.28064e-03,0.074,0.078
-2.28048e-03,0.074,0.07
-2.28032e-03,0.074,0.078
-2.28016e-03,0.078,0.07
-2.28000e-03,0.074,0.078
-2.27984e-03,0.078,0.074
-2.27968e-03,0.074,0.082
-2.27952e-03,0.074,0.074
-2.27936e-03,0.074,0.078
-2.27920e-03,0.074,0.07
-2.27904e-03,0.074,0.082
-2.27888e-03,0.074,0.07
-2.27872e-03,0.074,0.078
-2.27856e-03,0.074,0.07
-2.27840e-03,0.074,0.078
-2.27824e-03,0.074,0.07
-2.27808e-03,0.074,0.078
-2.27792e-03,0.074,0.07
-2.27776e-03,0.074,0.078
-2.27760e-03,0.074,0.07
-2.27744e-03,0.078,0.082
-2.27728e-03,0.074,0.07
-2.27712e-03,0.074,0.078
-2.27696e-03,0.074,0.07
-2.27680e-03,0.074,0.078
-2.27664e-03,0.078,0.07
-2.27648e-03,0.074,0.078
-2.27632e-03,0.074,0.074
-2.27616e-03,0.074,0.082
-2.27600e-03,0.074,0.074
-2.27584e-03,0.074,0.078
-2.27568e-03,0.074,0.07
-2.27552e-03,0.074,0.078
-2.27536e-03,0.074,0.07
-2.27520e-03,0.074,0.082
-2.27504e-03,0.074,0.07
-2.27488e-03,0.074,0.078
-2.27472e-03,0.074,0.07
-2.27456e-03,0.074,0.078
-2.27440e-03,0.074,0.07
-2.27424e-03,0.074,0.078
-2.27408e-03,0.074,0.07
-2.27392e-03,0.074,0.078
-2.27376e-03,0.078,0.07
-2.27360e-03,0.074,0.082
-2.27344e-03,0.074,0.07
-2.27328e-03,0.074,0.082
-2.27312e-03,0.074,0.07
-2.27296e-03,0.074,0.082
-2.27280e-03,0.074,0.07
-2.27264e-03,0.074,0.082
-2.27248e-03,0.074,0.07
-2.27232e-03,0.074,0.078
-2.27216e-03,0.074,0.07
-2.27200e-03,0.074,0.078
-2.27184e-03,0.078,0.07
-2.27168e-03,0.074,0.078
-2.27152e-03,0.074,0.07
-2.27136e-03,0.07,0.078
-2.27120e-03,0.074,0.07
-2.27104e-03,0.07,0.078
-2.27088e-03,0.074,0.07
-2.27072e-03,0.07,0.078
-2.27056e-03,0.074,0.066
-2.27040e-03,0.074,0.078
-2.27024e-03,0.074,0.07
-2.27008e-03,0.074,0.074
-2.26992e-03,0.074,0.07
-2.26976e-03,0.07,0.078
-2.26960e-03,0.074,0.07
-2.26944e-03,0.074,0.078
-2.26928e-03,0.074,0.07
-2.26912e-03,0.074,0.078
-2.26896e-03,0.074,0.07
-2.26880e-03,0.074,0.078
-2.26864e-03,0.074,0.07
-2.26848e-03,0.074,0.078
-2.26832e-03,0.074,0.07
-2.26816e-03,0.074,0.082
-2.26800e-03,0.074,0.07
-2.26784e-03,0.074,0.082
-2.26768e-03,0.074,0.074
-2.26752e-03,0.074,0.078
-2.26736e-03,0.074,0.07
-2.26720e-03,0.074,0.082
-2.26704e-03,0.074,0.07
-2.26688e-03,0.074,0.078
-2.26672e-03,0.074,0.07
-2.26656e-03,0.074,0.078
-2.26640e-03,0.074,0.07
-2.26624e-03,0.074,0.078
-2.26608e-03,0.074,0.07
-2.26592e-03,0.074,0.078
-2.26576e-03,0.074,0.07
-2.26560e-03,0.074,0.078
-2.26544e-03,0.07,0.07
-2.26528e-03,0.074,0.078
-2.26512e-03,0.07,0.07
-2.26496e-03,0.074,0.078
-2.26480e-03,0.07,0.07
-2.26464e-03,0.074,0.078
-2.26448e-03,0.074,0.07
-2.26432e-03,0.074,0.078
-2.26416e-03,0.078,0.07
-2.26400e-03,0.074,0.078
-2.26384e-03,0.074,0.074
-2.26368e-03,0.078,0.082
-2.26352e-03,0.074,0.074
-2.26336e-03,0.074,0.082
-2.26320e-03,0.074,0.07
-2.26304e-03,0.074,0.082
-2.26288e-03,0.074,0.07
-2.26272e-03,0.074,0.078
-2.26256e-03,0.074,0.07
-2.26240e-03,0.074,0.078
-2.26224e-03,0.074,0.07
-2.26208e-03,0.07,0.078
-2.26192e-03,0.074,0.07
-2.26176e-03,0.074,0.078
-2.26160e-03,0.074,0.07
-2.26144e-03,0.074,0.078
-2.26128e-03,0.074,0.074
-2.26112e-03,0.074,0.078
-2.26096e-03,0.074,0.07
-2.26080e-03,0.074,0.078
-2.26064e-03,0.074,0.07
-2.26048e-03,0.074,0.078
-2.26032e-03,0.074,0.07
-2.26016e-03,0.074,0.078
-2.26000e-03,0.074,0.07
-2.25984e-03,0.074,0.078
-2.25968e-03,0.074,0.07
-2.25952e-03,0.074,0.078
-2.25936e-03,0.078,0.07
-2.25920e-03,0.074,0.078
-2.25904e-03,0.074,0.07
-2.25888e-03,0.07,0.082
-2.25872e-03,0.074,0.07
-2.25856e-03,0.074,0.078
-2.25840e-03,0.074,0.07
-2.25824e-03,0.074,0.078
-2.25808e-03,0.074,0.07
-2.25792e-03,0.074,0.078
-2.25776e-03,0.074,0.07
-2.25760e-03,0.074,0.078
-2.25744e-03,0.074,0.07
-2.25728e-03,0.078,0.078
-2.25712e-03,0.074,0.074
-2.25696e-03,0.074,0.082
-2.25680e-03,0.074,0.074
-2.25664e-03,0.074,0.082
-2.25648e-03,0.074,0.074
-2.25632e-03,0.078,0.082
-2.25616e-03,0.078,0.074
-2.25600e-03,0.074,0.082
-2.25584e-03,0.078,0.07
-2.25568e-03,0.074,0.082
-2.25552e-03,0.078,0.07
-2.25536e-03,0.078,0.082
-2.25520e-03,0.074,0.074
-2.25504e-03,0.078,0.082
-2.25488e-03,0.074,0.074
-2.25472e-03,0.074,0.082
-2.25456e-03,0.078,0.07
-2.25440e-03,0.074,0.082
-2.25424e-03,0.074,0.074
-2.25408e-03,0.074,0.078
-2.25392e-03,0.074,0.07
-2.25376e-03,0.074,0.082
-2.25360e-03,0.074,0.07
-2.25344e-03,0.074,0.078
-2.25328e-03,0.074,0.07
-2.25312e-03,0.074,0.078
-2.25296e-03,0.074,0.07
-2.25280e-03,0.078,0.082
-2.25264e-03,0.078,0.074
-2.25248e-03,0.078,0.082
-2.25232e-03,0.078,0.074
-2.25216e-03,0.078,0.082
-2.25200e-03,0.074,0.074
-2.25184e-03,0.074,0.082
-2.25168e-03,0.074,0.07
-2.25152e-03,0.074,0.082
-2.25136e-03,0.074,0.074
-2.25120e-03,0.078,0.082
-2.25104e-03,0.074,0.074
-2.25088e-03,0.078,0.082
-2.25072e-03,0.078,0.07
-2.25056e-03,0.074,0.082
-2.25040e-03,0.074,0.074
-2.25024e-03,0.074,0.082
-2.25008e-03,0.074,0.074
-2.24992e-03,0.074,0.082
-2.24976e-03,0.074,0.07
-2.24960e-03,0.074,0.082
-2.24944e-03,0.074,0.07
-2.24928e-03,0.07,0.078
-2.24912e-03,0.074,0.07
-2.24896e-03,0.074,0.078
-2.24880e-03,0.074,0.07
-2.24864e-03,0.074,0.078
-2.24848e-03,0.07,0.07
-2.24832e-03,0.07,0.078
-2.24816e-03,0.074,0.07
-2.24800e-03,0.074,0.078
-2.24784e-03,0.074,0.07
-2.24768e-03,0.074,0.078
-2.24752e-03,0.074,0.07
-2.24736e-03,0.074,0.078
-2.24720e-03,0.078,0.07
-2.24704e-03,0.074,0.078
-2.24688e-03,0.074,0.07
-2.24672e-03,0.074,0.082
-2.24656e-03,0.074,0.07
-2.24640e-03,0.078,0.078
-2.24624e-03,0.078,0.07
-2.24608e-03,0.074,0.082
-2.24592e-03,0.074,0.07
-2.24576e-03,0.074,0.082
-2.24560e-03,0.074,0.07
-2.24544e-03,0.074,0.078
-2.24528e-03,0.074,0.07
-2.24512e-03,0.074,0.082
-2.24496e-03,0.078,0.074
-2.24480e-03,0.078,0.082
-2.24464e-03,0.078,0.074
-2.24448e-03,0.078,0.082
-2.24432e-03,0.078,0.074
-2.24416e-03,0.078,0.082
-2.24400e-03,0.074,0.074
-2.24384e-03,0.078,0.082
-2.24368e-03,0.078,0.074
-2.24352e-03,0.074,0.082
-2.24336e-03,0.078,0.074
-2.24320e-03,0.078,0.082
-2.24304e-03,0.078,0.074
-2.24288e-03,0.078,0.082
-2.24272e-03,0.074,0.074
-2.24256e-03,0.078,0.082
-2.24240e-03,0.078,0.074
-2.24224e-03,0.074,0.082
-2.24208e-03,0.078,0.074
-2.24192e-03,0.074,0.082
-2.24176e-03,0.074,0.074
-2.24160e-03,0.074,0.082
-2.24144e-03,0.074,0.074
-2.24128e-03,0.074,0.082
-2.24112e-03,0.074,0.07
-2.24096e-03,0.074,0.078
-2.24080e-03,0.074,0.07
-2.24064e-03,0.078,0.078
-2.24048e-03,0.074,0.07
-2.24032e-03,0.074,0.082
-2.24016e-03,0.078,0.07
-2.24000e-03,0.074,0.082
-2.23984e-03,0.074,0.07
-2.23968e-03,0.074,0.082
-2.23952e-03,0.074,0.07
-2.23936e-03,0.074,0.078
-2.23920e-03,0.074,0.07
-2.23904e-03,0.074,0.078
-2.23888e-03,0.074,0.07
-2.23872e-03,0.078,0.082
-2.23856e-03,0.078,0.074
-2.23840e-03,0.074,0.082
-2.23824e-03,0.078,0.074
-2.23808e-03,0.078,0.082
-2.23792e-03,0.078,0.074
-2.23776e-03,0.078,0.082
-2.23760e-03,0.078,0.074
-2.23744e-03,0.078,0.082
-2.23728e-03,0.078,0.074
-2.23712e-03,0.078,0.082
-2.23696e-03,0.078,0.074
-2.23680e-03,0.078,0.082
-2.23664e-03,0.078,0.074
-2.23648e-03,0.074,0.082
-2.23632e-03,0.074,0.074
-2.23616e-03,0.074,0.082
-2.23600e-03,0.074,0.074
-2.23584e-03,0.074,0.082
-2.23568e-03,0.074,0.07
-2.23552e-03,0.074,0.082
-2.23536e-03,0.074,0.07
-2.23520e-03,0.078,0.082
-2.23504e-03,0.078,0.074
-2.23488e-03,0.074,0.082
-2.23472e-03,0.078,0.074
-2.23456e-03,0.074,0.082
-2.23440e-03,0.074,0.074
-2.23424e-03,0.074,0.082
-2.23408e-03,0.074,0.07
-2.23392e-03,0.074,0.078
-2.23376e-03,0.074,0.07
-2.23360e-03,0.078,0.078
-2.23344e-03,0.074,0.07
-2.23328e-03,0.078,0.082
-2.23312e-03,0.078,0.07
-2.23296e-03,0.074,0.082
-2.23280e-03,0.074,0.074
-2.23264e-03,0.078,0.082
-2.23248e-03,0.078,0.07
-2.23232e-03,0.078,0.082
-2.23216e-03,0.078,0.074
-2.23200e-03,0.074,0.082
-2.23184e-03,0.074,0.074
-2.23168e-03,0.074,0.082
-2.23152e-03,0.074,0.07
-2.23136e-03,0.078,0.082
-2.23120e-03,0.078,0.07
-2.23104e-03,0.078,0.078
-2.23088e-03,0.074,0.074
-2.23072e-03,0.074,0.082
-2.23056e-03,0.078,0.074
-2.23040e-03,0.074,0.082
-2.23024e-03,0.074,0.07
-2.23008e-03,0.074,0.078
-2.22992e-03,0.074,0.07
-2.22976e-03,0.078,0.082
-2.22960e-03,0.074,0.07
-2.22944e-03,0.074,0.082
-2.22928e-03,0.074,0.074
-2.22912e-03,0.074,0.082
-2.22896e-03,0.074,0.07
-2.22880e-03,0.074,0.082
-2.22864e-03,0.078,0.074
-2.22848e-03,0.078,0.082
-2.22832e-03,0.078,0.074
-2.22816e-03,0.082,0.082
-2.22800e-03,0.078,0.074
-2.22784e-03,0.074,0.082
-2.22768e-03,0.078,0.074
-2.22752e-03,0.078,0.082
-2.22736e-03,0.078,0.074
-2.22720e-03,0.078,0.082
-2.22704e-03,0.078,0.074
-2.22688e-03,0.078,0.082
-2.22672e-03,0.078,0.074
-2.22656e-03,0.078,0.082
-2.22640e-03,0.078,0.074
-2.22624e-03,0.078,0.082
-2.22608e-03,0.078,0.074
-2.22592e-03,0.078,0.082
-2.22576e-03,0.074,0.074
-2.22560e-03,0.074,0.082
-2.22544e-03,0.074,0.074
-2.22528e-03,0.074,0.078
-2.22512e-03,0.078,0.07
-2.22496e-03,0.078,0.078
-2.22480e-03,0.078,0.07
-2.22464e-03,0.074,0.078
-2.22448e-03,0.078,0.074
-2.22432e-03,0.078,0.082
-2.22416e-03,0.078,0.074
-2.22400e-03,0.074,0.082
-2.22384e-03,0.078,0.074
-2.22368e-03,0.074,0.082
-2.22352e-03,0.074,0.074
-2.22336e-03,0.078,0.082
-2.22320e-03,0.078,0.074
-2.22304e-03,0.078,0.082
-2.22288e-03,0.078,0.074
-2.22272e-03,0.078,0.082
-2.22256e-03,0.074,0.074
-2.22240e-03,0.078,0.082
-2.22224e-03,0.078,0.074
-2.22208e-03,0.078,0.082
-2.22192e-03,0.078,0.074
-2.22176e-03,0.078,0.082
-2.22160e-03,0.078,0.074
-2.22144e-03,0.078,0.082
-2.22128e-03,0.078,0.074
-2.22112e-03,0.074,0.082
-2.22096e-03,0.078,0.074
-2.22080e-03,0.078,0.082
-2.22064e-03,0.078,0.074
-2.22048e-03,0.078,0.082
-2.22032e-03,0.074,0.074
-2.22016e-03,0.078,0.082
-2.22000e-03,0.078,0.074
-2.21984e-03,0.078,0.082
-2.21968e-03,0.078,0.074
-2.21952e-03,0.082,0.082
-2.21936e-03,0.078,0.074
-2.21920e-03,0.078,0.086
-2.21904e-03,0.078,0.074
-2.21888e-03,0.074,0.082
-2.21872e-03,0.078,0.074
-2.21856e-03,0.078,0.082
-2.21840e-03,0.074,0.07
-2.21824e-03,0.078,0.082
-2.21808e-03,0.078,0.074
-2.21792e-03,0.074,0.082
-2.21776e-03,0.078,0.074
-2.21760e-03,0.078,0.082
-2.21744e-03,0.078,0.074
-2.21728e-03,0.078,0.082
-2.21712e-03,0.078,0.074
-2.21696e-03,0.078,0.082
-2.21680e-03,0.078,0.074
-2.21664e-03,0.078,0.082
-2.21648e-03,0.078,0.074
-2.21632e-03,0.078,0.082
-2.21616e-03,0.078,0.074
-2.21600e-03,0.078,0.082
-2.21584e-03,0.074,0.074
-2.21568e-03,0.078,0.082
-2.21552e-03,0.078,0.074
-2.21536e-03,0.078,0.082
-2.21520e-03,0.078,0.074
-2.21504e-03,0.078,0.082
-2.21488e-03,0.074,0.074
-2.21472e-03,0.078,0.082
-2.21456e-03,0.078,0.074
-2.21440e-03,0.078,0.082
-2.21424e-03,0.078,0.074
-2.21408e-03,0.078,0.082
-2.21392e-03,0.074,0.074
-2.21376e-03,0.078,0.082
-2.21360e-03,0.078,0.074
-2.21344e-03,0.082,0.082
-2.21328e-03,0.082,0.074
-2.21312e-03,0.078,0.086
-2.21296e-03,0.082,0.078
-2.21280e-03,0.082,0.086
-2.21264e-03,0.082,0.078
-2.21248e-03,0.078,0.086
-2.21232e-03,0.078,0.078
-2.21216e-03,0.082,0.086
-2.21200e-03,0.082,0.078
-2.21184e-03,0.082,0.086
-2.21168e-03,0.082,0.078
-2.21152e-03,0.078,0.086
-2.21136e-03,0.078,0.078
-2.21120e-03,0.082,0.086
-2.21104e-03,0.082,0.078
-2.21088e-03,0.078,0.082
-2.21072e-03,0.078,0.074
-2.21056e-03,0.074,0.082
-2.21040e-03,0.078,0.074
-2.21024e-03,0.074,0.082
-2.21008e-03,0.074,0.074
-2.20992e-03,0.074,0.082
-2.20976e-03,0.074,0.07
-2.20960e-03,0.074,0.078
-2.20944e-03,0.074,0.07
-2.20928e-03,0.074,0.078
-2.20912e-03,0.074,0.07
-2.20896e-03,0.078,0.078
-2.20880e-03,0.074,0.07
-2.20864e-03,0.078,0.082
-2.20848e-03,0.078,0.074
-2.20832e-03,0.078,0.082
-2.20816e-03,0.078,0.074
-2.20800e-03,0.078,0.082
-2.20784e-03,0.078,0.074
-2.20768e-03,0.078,0.082
-2.20752e-03,0.078,0.074
-2.20736e-03,0.082,0.082
-2.20720e-03,0.078,0.074
-2.20704e-03,0.078,0.082
-2.20688e-03,0.078,0.078
-2.20672e-03,0.082,0.086
-2.20656e-03,0.078,0.078
-2.20640e-03,0.082,0.086
-2.20624e-03,0.082,0.078
-2.20608e-03,0.078,0.086
-2.20592e-03,0.078,0.074
-2.20576e-03,0.078,0.086
-2.20560e-03,0.078,0.074
-2.20544e-03,0.082,0.082
-2.20528e-03,0.078,0.074
-2.20512e-03,0.078,0.082
-2.20496e-03,0.078,0.078
-2.20480e-03,0.078,0.086
-2.20464e-03,0.082,0.078
-2.20448e-03,0.078,0.086
-2.20432e-03,0.078,0.078
-2.20416e-03,0.082,0.086
-2.20400e-03,0.082,0.078
-2.20384e-03,0.078,0.086
-2.20368e-03,0.082,0.078
-2.20352e-03,0.082,0.086
-2.20336e-03,0.082,0.078
-2.20320e-03,0.078,0.086
-2.20304e-03,0.078,0.078
-2.20288e-03,0.082,0.086
-2.20272e-03,0.082,0.078
-2.20256e-03,0.082,0.082
-2.20240e-03,0.082,0.078
-2.20224e-03,0.082,0.086
-2.20208e-03,0.082,0.078
-2.20192e-03,0.082,0.086
-2.20176e-03,0.082,0.074
-2.20160e-03,0.082,0.086
-2.20144e-03,0.078,0.078
-2.20128e-03,0.078,0.086
-2.20112e-03,0.078,0.074
-2.20096e-03,0.082,0.086
-2.20080e-03,0.082,0.078
-2.20064e-03,0.078,0.086
-2.20048e-03,0.082,0.074
-2.20032e-03,0.078,0.086
-2.20016e-03,0.078,0.074
-2.20000e-03,0.078,0.082
-2.19984e-03,0.082,0.074
-2.19968e-03,0.082,0.086
-2.19952e-03,0.082,0.074
-2.19936e-03,0.078,0.086
-2.19920e-03,0.082,0.074
-2.19904e-03,0.082,0.086
-2.19888e-03,0.078,0.078
-2.19872e-03,0.078,0.086
-2.19856e-03,0.078,0.078
-2.19840e-03,0.082,0.086
-2.19824e-03,0.078,0.074
-2.19808e-03,0.078,0.082
-2.19792e-03,0.074,0.074
-2.19776e-03,0.078,0.082
-2.19760e-03,0.078,0.074
-2.19744e-03,0.078,0.082
-2.19728e-03,0.082,0.074
-2.19712e-03,0.082,0.082
-2.19696e-03,0.082,0.078
-2.19680e-03,0.082,0.086
-2.19664e-03,0.082,0.078
-2.19648e-03,0.082,0.086
-2.19632e-03,0.078,0.078
-2.19616e-03,0.082,0.086
-2.19600e-03,0.082,0.074
-2.19584e-03,0.078,0.086
-2.19568e-03,0.078,0.078
-2.19552e-03,0.082,0.086
-2.19536e-03,0.074,0.074
-2.19520e-03,0.078,0.086
-2.19504e-03,0.078,0.074
-2.19488e-03,0.078,0.082
-2.19472e-03,0.078,0.074
-2.19456e-03,0.082,0.082
-2.19440e-03,0.082,0.074
-2.19424e-03,0.082,0.082
-2.19408e-03,0.082,0.078
-2.19392e-03,0.082,0.086
-2.19376e-03,0.082,0.078
-2.19360e-03,0.078,0.086
-2.19344e-03,0.078,0.078
-2.19328e-03,0.078,0.086
-2.19312e-03,0.078,0.074
-2.19296e-03,0.078,0.082
-2.19280e-03,0.078,0.074
-2.19264e-03,0.082,0.082
-2.19248e-03,0.078,0.074
-2.19232e-03,0.078,0.082
-2.19216e-03,0.082,0.074
-2.19200e-03,0.082,0.086
-2.19184e-03,0.082,0.078
-2.19168e-03,0.082,0.086
-2.19152e-03,0.082,0.078
-2.19136e-03,0.082,0.086
-2.19120e-03,0.082,0.078
-2.19104e-03,0.082,0.086
-2.19088e-03,0.082,0.074
-2.19072e-03,0.082,0.086
-2.19056e-03,0.082,0.078
-2.19040e-03,0.078,0.086
-2.19024e-03,0.082,0.074
-2.19008e-03,0.078,0.082
-2.18992e-03,0.078,0.074
-2.18976e-03,0.078,0.082
-2.18960e-03,0.074,0.074
-2.18944e-03,0.078,0.082
-2.18928e-03,0.078,0.074
-2.18912e-03,0.078,0.082
-2.18896e-03,0.082,0.074
-2.18880e-03,0.078,0.082
-2.18864e-03,0.078,0.074
-2.18848e-03,0.078,0.082
-2.18832e-03,0.082,0.078
-2.18816e-03,0.078,0.082
-2.18800e-03,0.082,0.078
-2.18784e-03,0.082,0.086
-2.18768e-03,0.082,0.078
-2.18752e-03,0.082,0.086
-2.18736e-03,0.082,0.078
-2.18720e-03,0.082,0.086
-2.18704e-03,0.078,0.078
-2.18688e-03,0.082,0.086
-2.18672e-03,0.082,0.078
-2.18656e-03,0.082,0.086
-2.18640e-03,0.082,0.078
-2.18624e-03,0.086,0.086
-2.18608e-03,0.082,0.078
-2.18592e-03,0.082,0.086
-2.18576e-03,0.082,0.078
-2.18560e-03,0.082,0.086
-2.18544e-03,0.082,0.078
-2.18528e-03,0.082,0.086
-2.18512e-03,0.082,0.078
-2.18496e-03,0.082,0.086
-2.18480e-03,0.078,0.078
-2.18464e-03,0.086,0.086
-2.18448e-03,0.082,0.078
-2.18432e-03,0.082,0.086
-2.18416e-03,0.082,0.078
-2.18400e-03,0.082,0.086
-2.18384e-03,0.082,0.078
-2.18368e-03,0.078,0.086
-2.18352e-03,0.082,0.078
-2.18336e-03,0.082,0.086
-2.18320e-03,0.082,0.078
-2.18304e-03,0.082,0.086
-2.18288e-03,0.082,0.078
-2.18272e-03,0.082,0.086
-2.18256e-03,0.082,0.078
-2.18240e-03,0.082,0.086
-2.18224e-03,0.082,0.078
-2.18208e-03,0.082,0.086
-2.18192e-03,0.082,0.078
-2.18176e-03,0.082,0.086
-2.18160e-03,0.082,0.078
-2.18144e-03,0.078,0.086
-2.18128e-03,0.078,0.074
-2.18112e-03,0.078,0.086
-2.18096e-03,0.078,0.074
-2.18080e-03,0.082,0.086
-2.18064e-03,0.082,0.078
-2.18048e-03,0.078,0.086
-2.18032e-03,0.082,0.078
-2.18016e-03,0.082,0.086
-2.18000e-03,0.082,0.078
-2.17984e-03,0.082,0.086
-2.17968e-03,0.086,0.078
-2.17952e-03,0.082,0.086
-2.17936e-03,0.082,0.078
-2.17920e-03,0.086,0.086
-2.17904e-03,0.082,0.078
