Model,DPO2024B
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.002
Sample Interval,1.6e-07
Filter Frequency,2e+08
Record Length,125000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.1
Label,
TIME,CH1
8.13984e-03,0.447359
8.14000e-03,0.447484
8.14016e-03,0.447234
8.14032e-03,0.447016
8.14048e-03,0.446875
8.14064e-03,0.446953
8.14080e-03,0.447031
8.14096e-03,0.447063
8.14112e-03,0.446625
8.14128e-03,0.446656
8.14144e-03,0.446813
8.14160e-03,0.446922
8.14176e-03,0.446906
8.14192e-03,0.447
8.14208e-03,0.446938
8.14224e-03,0.446844
8.14240e-03,0.446797
8.14256e-03,0.446844
8.14272e-03,0.446359
8.14288e-03,0.446594
8.14304e-03,0.446969
8.14320e-03,0.446906
8.14336e-03,0.446531
8.14352e-03,0.446766
8.14368e-03,0.446781
8.14384e-03,0.446938
8.14400e-03,0.447141
8.14416e-03,0.447063
8.14432e-03,0.446922
8.14448e-03,0.446563
8.14464e-03,0.446875
8.14480e-03,0.446266
8.14496e-03,0.446422
8.14512e-03,0.445906
8.14528e-03,0.445844
8.14544e-03,0.445609
8.14560e-03,0.445813
8.14576e-03,0.445594
8.14592e-03,0.445641
8.14608e-03,0.446047
8.14624e-03,0.446578
8.14640e-03,0.446844
8.14656e-03,0.446688
8.14672e-03,0.44725
8.14688e-03,0.447
8.14704e-03,0.446625
8.14720e-03,0.446625
8.14736e-03,0.446547
8.14752e-03,0.446516
8.14768e-03,0.446563
8.14784e-03,0.447
8.14800e-03,0.446719
8.14816e-03,0.446781
8.14832e-03,0.447078
8.14848e-03,0.447328
8.14864e-03,0.447063
8.14880e-03,0.446859
8.14896e-03,0.44725
8.14912e-03,0.446672
8.14928e-03,0.446531
8.14944e-03,0.446047
8.14960e-03,0.445875
8.14976e-03,0.445813
8.14992e-03,0.446031
8.15008e-03,0.446031
8.15024e-03,0.445688
8.15040e-03,0.445469
8.15056e-03,0.445516
8.15072e-03,0.445453
8.15088e-03,0.445484
8.15104e-03,0.445469
8.15120e-03,0.445375
8.15136e-03,0.445313
8.15152e-03,0.445625
8.15168e-03,0.445641
8.15184e-03,0.446047
8.15200e-03,0.445859
8.15216e-03,0.445813
8.15232e-03,0.445734
8.15248e-03,0.445609
8.15264e-03,0.445766
8.15280e-03,0.445406
8.15296e-03,0.445563
8.15312e-03,0.445031
8.15328e-03,0.445078
8.15344e-03,0.445125
8.15360e-03,0.445
8.15376e-03,0.44525
8.15392e-03,0.445469
8.15408e-03,0.445344
8.15424e-03,0.445781
8.15440e-03,0.446047
8.15456e-03,0.445531
8.15472e-03,0.446172
8.15488e-03,0.446391
8.15504e-03,0.446594
8.15520e-03,0.446781
8.15536e-03,0.446656
8.15552e-03,0.446516
8.15568e-03,0.446406
8.15584e-03,0.446188
8.15600e-03,0.445938
8.15616e-03,0.445719
8.15632e-03,0.446156
8.15648e-03,0.445781
8.15664e-03,0.445984
8.15680e-03,0.446
8.15696e-03,0.445797
8.15712e-03,0.446
8.15728e-03,0.445797
8.15744e-03,0.445531
8.15760e-03,0.4455
8.15776e-03,0.445453
8.15792e-03,0.445031
8.15808e-03,0.445047
8.15824e-03,0.444609
8.15840e-03,0.444281
8.15856e-03,0.444031
8.15872e-03,0.444594
8.15888e-03,0.444438
8.15904e-03,0.445188
8.15920e-03,0.445391
8.15936e-03,0.445656
8.15952e-03,0.445938
8.15968e-03,0.445594
8.15984e-03,0.445719
8.16000e-03,0.445406
8.16016e-03,0.445328
8.16032e-03,0.444859
8.16048e-03,0.444438
8.16064e-03,0.444313
8.16080e-03,0.443875
8.16096e-03,0.444313
8.16112e-03,0.444063
8.16128e-03,0.444328
8.16144e-03,0.444656
8.16160e-03,0.444453
8.16176e-03,0.445125
8.16192e-03,0.445
8.16208e-03,0.445313
8.16224e-03,0.445328
8.16240e-03,0.445203
8.16256e-03,0.445203
8.16272e-03,0.444781
8.16288e-03,0.444766
8.16304e-03,0.444484
8.16320e-03,0.444141
8.16336e-03,0.444078
8.16352e-03,0.444078
8.16368e-03,0.444906
8.16384e-03,0.445359
8.16400e-03,0.445656
8.16416e-03,0.445672
8.16432e-03,0.446
8.16448e-03,0.446297
8.16464e-03,0.446297
8.16480e-03,0.445953
8.16496e-03,0.445953
8.16512e-03,0.445438
8.16528e-03,0.445219
8.16544e-03,0.444969
8.16560e-03,0.444688
8.16576e-03,0.444594
8.16592e-03,0.444844
8.16608e-03,0.445188
8.16624e-03,0.445641
8.16640e-03,0.445891
8.16656e-03,0.445766
8.16672e-03,0.445656
8.16688e-03,0.445672
8.16704e-03,0.445656
8.16720e-03,0.445297
8.16736e-03,0.445266
8.16752e-03,0.445016
8.16768e-03,0.445234
8.16784e-03,0.445094
8.16800e-03,0.445047
8.16816e-03,0.445172
8.16832e-03,0.444875
8.16848e-03,0.444594
8.16864e-03,0.444563
8.16880e-03,0.444766
8.16896e-03,0.444609
8.16912e-03,0.444453
8.16928e-03,0.444
8.16944e-03,0.444094
8.16960e-03,0.444047
8.16976e-03,0.444156
8.16992e-03,0.444188
8.17008e-03,0.444422
8.17024e-03,0.444484
8.17040e-03,0.444219
8.17056e-03,0.444406
8.17072e-03,0.444406
8.17088e-03,0.444453
8.17104e-03,0.444641
8.17120e-03,0.444594
8.17136e-03,0.444156
8.17152e-03,0.444344
8.17168e-03,0.444547
8.17184e-03,0.443953
8.17200e-03,0.443969
8.17216e-03,0.443984
8.17232e-03,0.444469
8.17248e-03,0.444563
8.17264e-03,0.444656
8.17280e-03,0.444891
8.17296e-03,0.445609
8.17312e-03,0.445328
8.17328e-03,0.445422
8.17344e-03,0.444844
8.17360e-03,0.444484
8.17376e-03,0.444203
8.17392e-03,0.444156
8.17408e-03,0.443828
8.17424e-03,0.443766
8.17440e-03,0.443719
8.17456e-03,0.444313
8.17472e-03,0.444563
8.17488e-03,0.4445
8.17504e-03,0.444547
8.17520e-03,0.444484
8.17536e-03,0.444625
8.17552e-03,0.4445
8.17568e-03,0.444172
8.17584e-03,0.444313
8.17600e-03,0.444313
8.17616e-03,0.444219
8.17632e-03,0.443813
8.17648e-03,0.444188
8.17664e-03,0.444313
8.17680e-03,0.444406
8.17696e-03,0.444406
8.17712e-03,0.444359
8.17728e-03,0.444766
8.17744e-03,0.444547
8.17760e-03,0.444563
8.17776e-03,0.444594
8.17792e-03,0.444469
8.17808e-03,0.444078
8.17824e-03,0.443906
8.17840e-03,0.443594
8.17856e-03,0.443297
8.17872e-03,0.443703
8.17888e-03,0.443094
8.17904e-03,0.443375
8.17920e-03,0.443422
8.17936e-03,0.443672
8.17952e-03,0.443281
8.17968e-03,0.443125
8.17984e-03,0.443719
8.18000e-03,0.443094
8.18016e-03,0.443438
8.18032e-03,0.4435
8.18048e-03,0.443781
8.18064e-03,0.443766
8.18080e-03,0.443469
8.18096e-03,0.443516
8.18112e-03,0.443484
8.18128e-03,0.443453
8.18144e-03,0.443469
8.18160e-03,0.443938
8.18176e-03,0.444359
8.18192e-03,0.444484
8.18208e-03,0.444766
8.18224e-03,0.444172
8.18240e-03,0.443828
8.18256e-03,0.443828
8.18272e-03,0.443375
8.18288e-03,0.443406
8.18304e-03,0.443328
8.18320e-03,0.443156
8.18336e-03,0.443078
8.18352e-03,0.443375
8.18368e-03,0.443297
8.18384e-03,0.4435
8.18400e-03,0.443375
8.18416e-03,0.443469
8.18432e-03,0.443734
8.18448e-03,0.443391
8.18464e-03,0.443422
8.18480e-03,0.443438
8.18496e-03,0.443688
8.18512e-03,0.443469
8.18528e-03,0.443313
8.18544e-03,0.443531
8.18560e-03,0.443625
8.18576e-03,0.443906
8.18592e-03,0.443672
8.18608e-03,0.443938
8.18624e-03,0.444484
8.18640e-03,0.444078
8.18656e-03,0.444188
8.18672e-03,0.444219
8.18688e-03,0.443938
8.18704e-03,0.444047
8.18720e-03,0.444031
8.18736e-03,0.443922
8.18752e-03,0.444297
8.18768e-03,0.443813
8.18784e-03,0.443969
8.18800e-03,0.444031
8.18816e-03,0.444125
8.18832e-03,0.444266
8.18848e-03,0.444031
8.18864e-03,0.443563
8.18880e-03,0.443266
8.18896e-03,0.443156
8.18912e-03,0.442984
8.18928e-03,0.442797
8.18944e-03,0.442844
8.18960e-03,0.442641
8.18976e-03,0.442297
8.18992e-03,0.442156
8.19008e-03,0.441859
8.19024e-03,0.441484
8.19040e-03,0.440984
8.19056e-03,0.441125
8.19072e-03,0.441359
8.19088e-03,0.442016
8.19104e-03,0.442219
8.19120e-03,0.442391
8.19136e-03,0.442188
8.19152e-03,0.441406
8.19168e-03,0.441984
8.19184e-03,0.442016
8.19200e-03,0.442
8.19216e-03,0.442109
8.19232e-03,0.442266
8.19248e-03,0.442266
8.19264e-03,0.442438
8.19280e-03,0.442953
8.19296e-03,0.443156
8.19312e-03,0.443031
8.19328e-03,0.443141
8.19344e-03,0.4435
8.19360e-03,0.443719
8.19376e-03,0.444016
8.19392e-03,0.44375
8.19408e-03,0.443656
8.19424e-03,0.443328
8.19440e-03,0.443063
8.19456e-03,0.442578
8.19472e-03,0.442609
8.19488e-03,0.442609
8.19504e-03,0.442219
8.19520e-03,0.442
8.19536e-03,0.442406
8.19552e-03,0.442313
8.19568e-03,0.442406
8.19584e-03,0.442281
8.19600e-03,0.442313
8.19616e-03,0.442469
8.19632e-03,0.442391
8.19648e-03,0.442047
8.19664e-03,0.442203
8.19680e-03,0.441953
8.19696e-03,0.441703
8.19712e-03,0.442281
8.19728e-03,0.442375
8.19744e-03,0.442828
8.19760e-03,0.442969
8.19776e-03,0.443313
8.19792e-03,0.443016
8.19808e-03,0.442609
8.19824e-03,0.44275
8.19840e-03,0.442344
8.19856e-03,0.442109
8.19872e-03,0.442391
8.19888e-03,0.442422
8.19904e-03,0.442828
8.19920e-03,0.442422
8.19936e-03,0.442375
8.19952e-03,0.442609
8.19968e-03,0.442484
8.19984e-03,0.442688
8.20000e-03,0.442797
8.20016e-03,0.442563
8.20032e-03,0.442578
8.20048e-03,0.442234
8.20064e-03,0.442375
8.20080e-03,0.441984
8.20096e-03,0.441734
8.20112e-03,0.441344
8.20128e-03,0.440859
8.20144e-03,0.441297
8.20160e-03,0.441266
8.20176e-03,0.441438
8.20192e-03,0.441234
8.20208e-03,0.441781
8.20224e-03,0.441563
8.20240e-03,0.441781
8.20256e-03,0.441797
8.20272e-03,0.441938
8.20288e-03,0.441578
8.20304e-03,0.441766
8.20320e-03,0.441406
8.20336e-03,0.441266
8.20352e-03,0.441344
8.20368e-03,0.441516
8.20384e-03,0.441563
8.20400e-03,0.441578
8.20416e-03,0.441734
8.20432e-03,0.441781
8.20448e-03,0.442
8.20464e-03,0.442375
8.20480e-03,0.442172
8.20496e-03,0.441969
8.20512e-03,0.442172
8.20528e-03,0.441859
8.20544e-03,0.441047
8.20560e-03,0.441078
8.20576e-03,0.440828
8.20592e-03,0.441344
8.20608e-03,0.441156
8.20624e-03,0.441281
8.20640e-03,0.441469
8.20656e-03,0.441656
8.20672e-03,0.441391
8.20688e-03,0.44175
8.20704e-03,0.441422
8.20720e-03,0.441484
8.20736e-03,0.441453
8.20752e-03,0.441766
8.20768e-03,0.442
8.20784e-03,0.441766
8.20800e-03,0.441563
8.20816e-03,0.441781
8.20832e-03,0.441609
8.20848e-03,0.441594
8.20864e-03,0.441844
8.20880e-03,0.441375
8.20896e-03,0.441516
8.20912e-03,0.441484
8.20928e-03,0.441328
8.20944e-03,0.441172
8.20960e-03,0.441359
8.20976e-03,0.441422
8.20992e-03,0.441547
8.21008e-03,0.441813
8.21024e-03,0.442125
8.21040e-03,0.441969
8.21056e-03,0.442219
8.21072e-03,0.44225
8.21088e-03,0.442281
8.21104e-03,0.441438
8.21120e-03,0.441141
8.21136e-03,0.440813
8.21152e-03,0.440828
8.21168e-03,0.440313
8.21184e-03,0.440922
8.21200e-03,0.440578
8.21216e-03,0.440703
8.21232e-03,0.440938
8.21248e-03,0.440984
8.21264e-03,0.440969
8.21280e-03,0.441234
8.21296e-03,0.440828
8.21312e-03,0.441172
8.21328e-03,0.440969
8.21344e-03,0.440641
8.21360e-03,0.440625
8.21376e-03,0.440422
8.21392e-03,0.440313
8.21408e-03,0.440656
8.21424e-03,0.440531
8.21440e-03,0.440641
8.21456e-03,0.440531
8.21472e-03,0.440656
8.21488e-03,0.440781
8.21504e-03,0.440203
8.21520e-03,0.440281
8.21536e-03,0.440297
8.21552e-03,0.439984
8.21568e-03,0.440375
8.21584e-03,0.440406
8.21600e-03,0.441016
8.21616e-03,0.441141
8.21632e-03,0.441078
8.21648e-03,0.441406
8.21664e-03,0.440766
8.21680e-03,0.440547
8.21696e-03,0.440578
8.21712e-03,0.440281
8.21728e-03,0.440281
8.21744e-03,0.440172
8.21760e-03,0.440313
8.21776e-03,0.440422
8.21792e-03,0.440672
8.21808e-03,0.441094
8.21824e-03,0.441031
8.21840e-03,0.440969
8.21856e-03,0.440797
8.21872e-03,0.441172
8.21888e-03,0.440547
8.21904e-03,0.440641
8.21920e-03,0.440672
8.21936e-03,0.440203
8.21952e-03,0.440531
8.21968e-03,0.440531
8.21984e-03,0.440609
8.22000e-03,0.441141
8.22016e-03,0.441172
8.22032e-03,0.440906
8.22048e-03,0.440625
8.22064e-03,0.440813
8.22080e-03,0.440453
8.22096e-03,0.440438
8.22112e-03,0.440297
8.22128e-03,0.439781
8.22144e-03,0.439891
8.22160e-03,0.439609
8.22176e-03,0.439656
8.22192e-03,0.439641
8.22208e-03,0.440125
8.22224e-03,0.440156
8.22240e-03,0.439922
8.22256e-03,0.440469
8.22272e-03,0.440547
8.22288e-03,0.440375
8.22304e-03,0.440547
8.22320e-03,0.440313
8.22336e-03,0.440141
8.22352e-03,0.44025
8.22368e-03,0.440453
8.22384e-03,0.440281
8.22400e-03,0.440109
8.22416e-03,0.439984
8.22432e-03,0.440328
8.22448e-03,0.440516
8.22464e-03,0.440391
8.22480e-03,0.440969
8.22496e-03,0.441109
8.22512e-03,0.440797
8.22528e-03,0.440672
8.22544e-03,0.440172
8.22560e-03,0.44025
8.22576e-03,0.439516
8.22592e-03,0.439625
8.22608e-03,0.439547
8.22624e-03,0.439594
8.22640e-03,0.439953
8.22656e-03,0.439953
8.22672e-03,0.439938
8.22688e-03,0.440203
8.22704e-03,0.440359
8.22720e-03,0.440656
8.22736e-03,0.440828
8.22752e-03,0.440703
8.22768e-03,0.440625
8.22784e-03,0.440469
8.22800e-03,0.440375
8.22816e-03,0.440234
8.22832e-03,0.440172
8.22848e-03,0.440047
8.22864e-03,0.440016
8.22880e-03,0.440266
8.22896e-03,0.440453
8.22912e-03,0.4405
8.22928e-03,0.440375
8.22944e-03,0.440281
8.22960e-03,0.439391
8.22976e-03,0.4395
8.22992e-03,0.439344
8.23008e-03,0.439625
8.23024e-03,0.439328
8.23040e-03,0.439594
8.23056e-03,0.439469
8.23072e-03,0.439531
8.23088e-03,0.439734
8.23104e-03,0.439516
8.23120e-03,0.439609
8.23136e-03,0.439688
8.23152e-03,0.440141
8.23168e-03,0.439672
8.23184e-03,0.439609
8.23200e-03,0.439813
8.23216e-03,0.439422
8.23232e-03,0.439516
8.23248e-03,0.439172
8.23264e-03,0.439609
8.23280e-03,0.439516
8.23296e-03,0.440125
8.23312e-03,0.440016
8.23328e-03,0.440063
8.23344e-03,0.440234
8.23360e-03,0.439656
8.23376e-03,0.439469
8.23392e-03,0.439703
8.23408e-03,0.439453
8.23424e-03,0.439406
8.23440e-03,0.439063
8.23456e-03,0.438656
8.23472e-03,0.438953
8.23488e-03,0.438797
8.23504e-03,0.438938
8.23520e-03,0.438938
8.23536e-03,0.438703
8.23552e-03,0.438766
8.23568e-03,0.438719
8.23584e-03,0.439453
8.23600e-03,0.439234
8.23616e-03,0.439281
8.23632e-03,0.439359
8.23648e-03,0.439375
8.23664e-03,0.439203
8.23680e-03,0.439109
8.23696e-03,0.439438
8.23712e-03,0.439656
8.23728e-03,0.439516
8.23744e-03,0.439063
8.23760e-03,0.438844
8.23776e-03,0.438844
8.23792e-03,0.438891
8.23808e-03,0.438531
8.23824e-03,0.438969
8.23840e-03,0.438594
8.23856e-03,0.439281
8.23872e-03,0.439281
8.23888e-03,0.439406
8.23904e-03,0.439438
8.23920e-03,0.439688
8.23936e-03,0.439797
8.23952e-03,0.439453
8.23968e-03,0.439406
8.23984e-03,0.439453
8.24000e-03,0.439406
8.24016e-03,0.439141
8.24032e-03,0.439141
8.24048e-03,0.438594
8.24064e-03,0.438531
8.24080e-03,0.438438
8.24096e-03,0.438031
8.24112e-03,0.438484
8.24128e-03,0.438078
8.24144e-03,0.438531
8.24160e-03,0.438656
8.24176e-03,0.438813
8.24192e-03,0.438688
8.24208e-03,0.437875
8.24224e-03,0.438313
8.24240e-03,0.437766
8.24256e-03,0.438172
8.24272e-03,0.438609
8.24288e-03,0.438719
8.24304e-03,0.439203
8.24320e-03,0.438984
8.24336e-03,0.439344
8.24352e-03,0.438984
8.24368e-03,0.439281
8.24384e-03,0.439375
8.24400e-03,0.439406
8.24416e-03,0.439422
8.24432e-03,0.439219
8.24448e-03,0.439375
8.24464e-03,0.439516
8.24480e-03,0.439188
8.24496e-03,0.439188
8.24512e-03,0.438734
8.24528e-03,0.439094
8.24544e-03,0.439016
8.24560e-03,0.439172
8.24576e-03,0.438234
8.24592e-03,0.438688
8.24608e-03,0.438016
8.24624e-03,0.437859
8.24640e-03,0.437734
8.24656e-03,0.437781
8.24672e-03,0.438094
8.24688e-03,0.438219
8.24704e-03,0.438594
8.24720e-03,0.438266
8.24736e-03,0.438469
8.24752e-03,0.43875
8.24768e-03,0.438938
8.24784e-03,0.439297
8.24800e-03,0.439156
8.24816e-03,0.439359
8.24832e-03,0.439188
8.24848e-03,0.439172
8.24864e-03,0.439063
8.24880e-03,0.438797
8.24896e-03,0.43875
8.24912e-03,0.438625
8.24928e-03,0.438641
8.24944e-03,0.438344
8.24960e-03,0.438234
8.24976e-03,0.438156
8.24992e-03,0.438
8.25008e-03,0.437641
8.25024e-03,0.438125
8.25040e-03,0.438234
8.25056e-03,0.437969
8.25072e-03,0.438125
8.25088e-03,0.437938
8.25104e-03,0.438016
8.25120e-03,0.438125
8.25136e-03,0.438313
8.25152e-03,0.438516
8.25168e-03,0.43875
8.25184e-03,0.438547
8.25200e-03,0.438641
8.25216e-03,0.438781
8.25232e-03,0.438344
8.25248e-03,0.438578
8.25264e-03,0.438375
8.25280e-03,0.438688
8.25296e-03,0.438781
8.25312e-03,0.438563
8.25328e-03,0.438719
8.25344e-03,0.438344
8.25360e-03,0.437906
8.25376e-03,0.438094
8.25392e-03,0.43775
8.25408e-03,0.437281
8.25424e-03,0.437156
8.25440e-03,0.437078
8.25456e-03,0.436875
8.25472e-03,0.436703
8.25488e-03,0.436641
8.25504e-03,0.436563
8.25520e-03,0.436859
8.25536e-03,0.437359
8.25552e-03,0.437594
8.25568e-03,0.437813
8.25584e-03,0.438078
8.25600e-03,0.438172
8.25616e-03,0.438266
8.25632e-03,0.438531
8.25648e-03,0.438156
8.25664e-03,0.438328
8.25680e-03,0.437875
8.25696e-03,0.437797
8.25712e-03,0.437672
8.25728e-03,0.437469
8.25744e-03,0.437766
8.25760e-03,0.437297
8.25776e-03,0.437875
8.25792e-03,0.437844
8.25808e-03,0.437703
8.25824e-03,0.437891
8.25840e-03,0.437766
8.25856e-03,0.437391
8.25872e-03,0.437266
8.25888e-03,0.437313
8.25904e-03,0.437188
8.25920e-03,0.437172
8.25936e-03,0.437469
8.25952e-03,0.437422
8.25968e-03,0.437188
8.25984e-03,0.437531
8.26000e-03,0.437594
8.26016e-03,0.437547
8.26032e-03,0.437891
8.26048e-03,0.437672
8.26064e-03,0.437844
8.26080e-03,0.437734
8.26096e-03,0.437922
8.26112e-03,0.438125
8.26128e-03,0.438078
8.26144e-03,0.437906
8.26160e-03,0.437875
8.26176e-03,0.437781
8.26192e-03,0.438047
8.26208e-03,0.437734
8.26224e-03,0.437781
8.26240e-03,0.437422
8.26256e-03,0.437469
8.26272e-03,0.437094
8.26288e-03,0.437328
8.26304e-03,0.43725
8.26320e-03,0.43725
8.26336e-03,0.437188
8.26352e-03,0.437328
8.26368e-03,0.437188
8.26384e-03,0.437406
8.26400e-03,0.437406
8.26416e-03,0.437203
8.26432e-03,0.436969
8.26448e-03,0.437125
8.26464e-03,0.437047
8.26480e-03,0.436719
8.26496e-03,0.436453
8.26512e-03,0.436203
8.26528e-03,0.436172
8.26544e-03,0.435859
8.26560e-03,0.436188
8.26576e-03,0.436328
8.26592e-03,0.436391
8.26608e-03,0.436953
8.26624e-03,0.437078
8.26640e-03,0.437125
8.26656e-03,0.437156
8.26672e-03,0.437281
8.26688e-03,0.437078
8.26704e-03,0.437313
8.26720e-03,0.4375
8.26736e-03,0.437266
8.26752e-03,0.437766
8.26768e-03,0.437641
8.26784e-03,0.437547
8.26800e-03,0.437344
8.26816e-03,0.437172
8.26832e-03,0.437516
8.26848e-03,0.437719
8.26864e-03,0.437844
8.26880e-03,0.437781
8.26896e-03,0.437641
8.26912e-03,0.437969
8.26928e-03,0.437484
8.26944e-03,0.437609
8.26960e-03,0.437031
8.26976e-03,0.437406
8.26992e-03,0.437297
8.27008e-03,0.437031
8.27024e-03,0.437031
8.27040e-03,0.436797
8.27056e-03,0.437109
8.27072e-03,0.436688
8.27088e-03,0.437063
8.27104e-03,0.437047
8.27120e-03,0.437078
8.27136e-03,0.437109
8.27152e-03,0.437297
8.27168e-03,0.437188
8.27184e-03,0.437031
8.27200e-03,0.437031
8.27216e-03,0.436938
8.27232e-03,0.436594
8.27248e-03,0.437016
8.27264e-03,0.436953
8.27280e-03,0.437375
8.27296e-03,0.437828
8.27312e-03,0.437781
8.27328e-03,0.437938
8.27344e-03,0.438266
8.27360e-03,0.438125
8.27376e-03,0.437625
8.27392e-03,0.437391
8.27408e-03,0.437078
8.27424e-03,0.437063
8.27440e-03,0.437297
8.27456e-03,0.436859
8.27472e-03,0.437016
8.27488e-03,0.436969
8.27504e-03,0.436438
8.27520e-03,0.436391
8.27536e-03,0.436391
8.27552e-03,0.436328
8.27568e-03,0.436359
8.27584e-03,0.436344
8.27600e-03,0.435984
8.27616e-03,0.436188
8.27632e-03,0.436266
8.27648e-03,0.43675
8.27664e-03,0.436781
8.27680e-03,0.436406
8.27696e-03,0.436297
8.27712e-03,0.436516
8.27728e-03,0.436594
8.27744e-03,0.436438
8.27760e-03,0.436281
8.27776e-03,0.436422
8.27792e-03,0.436078
8.27808e-03,0.436234
8.27824e-03,0.436391
8.27840e-03,0.436656
8.27856e-03,0.43675
8.27872e-03,0.437078
8.27888e-03,0.43725
8.27904e-03,0.437141
8.27920e-03,0.436891
8.27936e-03,0.436688
8.27952e-03,0.436609
8.27968e-03,0.435875
8.27984e-03,0.435563
8.28000e-03,0.435422
8.28016e-03,0.4355
8.28032e-03,0.436125
8.28048e-03,0.436531
8.28064e-03,0.4365
8.28080e-03,0.436484
8.28096e-03,0.436609
8.28112e-03,0.436625
8.28128e-03,0.436219
8.28144e-03,0.436125
8.28160e-03,0.436359
8.28176e-03,0.436234
8.28192e-03,0.436
8.28208e-03,0.436
8.28224e-03,0.435797
8.28240e-03,0.435641
8.28256e-03,0.435563
8.28272e-03,0.435594
8.28288e-03,0.436016
8.28304e-03,0.436063
8.28320e-03,0.436016
8.28336e-03,0.435938
8.28352e-03,0.435641
8.28368e-03,0.435328
8.28384e-03,0.435266
8.28400e-03,0.435344
8.28416e-03,0.436094
8.28432e-03,0.436172
8.28448e-03,0.43625
8.28464e-03,0.436406
8.28480e-03,0.436406
8.28496e-03,0.436203
8.28512e-03,0.436156
8.28528e-03,0.436219
8.28544e-03,0.436125
8.28560e-03,0.436359
8.28576e-03,0.436625
8.28592e-03,0.436797
8.28608e-03,0.436266
8.28624e-03,0.436125
8.28640e-03,0.436031
8.28656e-03,0.43575
8.28672e-03,0.435672
8.28688e-03,0.435766
8.28704e-03,0.435922
8.28720e-03,0.435391
8.28736e-03,0.435281
8.28752e-03,0.435016
8.28768e-03,0.434969
8.28784e-03,0.435203
8.28800e-03,0.4355
8.28816e-03,0.435953
8.28832e-03,0.436
8.28848e-03,0.435984
8.28864e-03,0.436297
8.28880e-03,0.436219
8.28896e-03,0.436219
8.28912e-03,0.436078
8.28928e-03,0.435844
8.28944e-03,0.435734
8.28960e-03,0.436078
8.28976e-03,0.436219
8.28992e-03,0.436125
8.29008e-03,0.435953
8.29024e-03,0.436359
8.29040e-03,0.436484
8.29056e-03,0.436547
8.29072e-03,0.436938
8.29088e-03,0.436922
8.29104e-03,0.436766
8.29120e-03,0.436516
8.29136e-03,0.436266
8.29152e-03,0.436203
8.29168e-03,0.435984
8.29184e-03,0.435859
8.29200e-03,0.435578
8.29216e-03,0.435016
8.29232e-03,0.435625
8.29248e-03,0.435484
8.29264e-03,0.435844
8.29280e-03,0.435813
8.29296e-03,0.436281
8.29312e-03,0.436219
8.29328e-03,0.436281
8.29344e-03,0.436578
8.29360e-03,0.436422
8.29376e-03,0.436344
8.29392e-03,0.436047
8.29408e-03,0.435422
8.29424e-03,0.435547
8.29440e-03,0.435125
8.29456e-03,0.435453
8.29472e-03,0.435484
8.29488e-03,0.4355
8.29504e-03,0.435797
8.29520e-03,0.435984
8.29536e-03,0.435906
8.29552e-03,0.435859
8.29568e-03,0.435438
8.29584e-03,0.435375
8.29600e-03,0.435109
8.29616e-03,0.434688
8.29632e-03,0.434938
8.29648e-03,0.435297
8.29664e-03,0.435438
8.29680e-03,0.435234
8.29696e-03,0.435641
8.29712e-03,0.435438
8.29728e-03,0.435438
8.29744e-03,0.435047
8.29760e-03,0.435328
8.29776e-03,0.434875
8.29792e-03,0.434344
8.29808e-03,0.434469
8.29824e-03,0.435141
8.29840e-03,0.434844
8.29856e-03,0.435578
8.29872e-03,0.435938
8.29888e-03,0.436
8.29904e-03,0.436219
8.29920e-03,0.436297
8.29936e-03,0.436141
8.29952e-03,0.436203
8.29968e-03,0.435906
8.29984e-03,0.435422
8.30000e-03,0.43475
8.30016e-03,0.434594
8.30032e-03,0.434734
8.30048e-03,0.434719
8.30064e-03,0.434844
8.30080e-03,0.435203
8.30096e-03,0.435359
8.30112e-03,0.435172
8.30128e-03,0.435219
8.30144e-03,0.434703
8.30160e-03,0.435
8.30176e-03,0.434688
8.30192e-03,0.434922
8.30208e-03,0.434891
8.30224e-03,0.434906
8.30240e-03,0.435297
8.30256e-03,0.435531
8.30272e-03,0.435391
8.30288e-03,0.435875
8.30304e-03,0.435922
8.30320e-03,0.435859
8.30336e-03,0.435656
8.30352e-03,0.4355
8.30368e-03,0.43575
8.30384e-03,0.435594
8.30400e-03,0.435828
8.30416e-03,0.435844
8.30432e-03,0.436031
8.30448e-03,0.435781
8.30464e-03,0.435797
8.30480e-03,0.435438
8.30496e-03,0.435406
8.30512e-03,0.435203
8.30528e-03,0.435656
8.30544e-03,0.435266
8.30560e-03,0.435047
8.30576e-03,0.435
8.30592e-03,0.434406
8.30608e-03,0.434422
8.30624e-03,0.434672
8.30640e-03,0.434766
8.30656e-03,0.434531
8.30672e-03,0.434875
8.30688e-03,0.435
8.30704e-03,0.435234
8.30720e-03,0.435094
8.30736e-03,0.434906
8.30752e-03,0.43475
8.30768e-03,0.434375
8.30784e-03,0.434719
8.30800e-03,0.434625
8.30816e-03,0.434625
8.30832e-03,0.434797
8.30848e-03,0.435391
8.30864e-03,0.434813
8.30880e-03,0.435313
8.30896e-03,0.434859
8.30912e-03,0.435031
8.30928e-03,0.434828
8.30944e-03,0.434547
8.30960e-03,0.434063
8.30976e-03,0.434047
8.30992e-03,0.433828
8.31008e-03,0.43375
8.31024e-03,0.433734
